ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,activity_label,ax_mean,ax_std,ax_min,ax_max,ax_var,ax_rms,ax_eng,ax_iqr,ax_med,ax_skew,ax_kurt,ay_mean,ay_std,ay_min,ay_max,ay_var,ay_rms,ay_eng,ay_iqr,ay_med,ay_skew,ay_kurt,az_mean,az_std,az_min,az_max,az_var,az_rms,az_eng,az_iqr,az_med,az_skew,az_kurt,gx_mean,gx_std,gx_min,gx_max,gx_var,gx_rms,gx_eng,gx_iqr,gx_med,gx_skew,gx_kurt,gy_mean,gy_std,gy_min,gy_max,gy_var,gy_rms,gy_eng,gy_iqr,gy_med,gy_skew,gy_kurt,gz_mean,gz_std,gz_min,gz_max,gz_var,gz_rms,gz_eng,gz_iqr,gz_med,gz_skew,gz_kurt
0.499024,-0.877075,-0.270386,-4.638672,52.06298,-45.95946,walking_abha_new,0.4928651500000001,0.08633377469755102,0.30835,0.616455,0.007453520653527499,0.5003694402519502,5.007391534760999,0.10147075000000005,0.4971315,-0.7170371203257226,-0.23979502149368637,-0.7642578,0.16804078058126248,-1.150024,-0.528687,0.028237703938360004,0.7825136987933183,12.246553775984001,0.22076374999999993,-0.7233890000000001,-0.6710857198737112,-0.37787287371776923,-0.42305915,0.08054454938807157,-0.583618,-0.270386,0.006487424436127499,0.4306581809682129,3.709329376697,0.08969125,-0.4160155,-0.24615950594663566,-0.4427899949483738,-2.86560035,5.741377239213997,-10.620116,17.02881,32.96341260296454,6.416780966254392,823.501559377693,3.9367677499999996,-3.417968,1.91406067542897,4.7376310409030715,19.9493371,18.652537193794753,-4.699708,52.06298,347.91714376589664,27.311045283828538,14917.863889906661,33.599855,15.808103,0.26279385881865197,-1.3992662678825019,-7.7178945,14.634001983435258,-45.95946,7.873534,214.15401405118706,16.544482753000086,5474.3981912863455,17.3644985,-4.4250495,-1.2367683713847206,0.8605516833020648
0.466675,-0.581543,-0.267822,-11.535644,18.859868,-64.51416,walking_abha_new,0.5308962000000002,0.06364459283128457,0.450684,0.647583,0.00405063419666,0.5346974933278629,5.718028187422,0.11584475,0.5313725,0.10077344795186909,-1.416760879026189,-0.8169433499999998,0.1649632452309529,-1.150024,-0.563599,0.027212872277127504,0.8334322464281966,13.892186187727003,0.2260437500000001,-0.852051,-0.02325123227396201,-0.8468884678348516,-0.33426524999999996,0.05062365431186788,-0.417969,-0.25415,0.0025627543758874995,0.3380769316789449,2.285920234669,0.07919324999999999,-0.33898950000000005,-0.08788643458094876,-1.1967503112122546,-5.64270025,3.6087460472905524,-11.535644,-0.366211,13.023048033835186,6.697993292411187,897.262282903705,6.91223475,-5.493163,0.01056367548822364,-1.344246347853269,23.2452354,16.142143378724512,-4.699708,52.06298,260.5687928592996,28.300349143795252,16018.195233214254,22.308355499999998,23.101802,-0.06327662999752842,-0.858899272553102,-32.0434537,25.857036119155328,-68.0542,7.080076,668.5863168673033,41.17486177136903,33907.38483782694,45.455916499999994,-41.534414999999996,0.2572845143131135,-1.4520693697991127
0.561646,-1.185913,-0.052002,-10.43701,35.88868,81.90916,walking_abha_new,0.45929575,0.08256841572107036,0.351685,0.647583,0.0068175432746875,0.46665847173575453,4.355402584855,0.09542850000000003,0.45104999999999995,0.6786781733799988,-0.3700197939789973,-0.7947998999999999,0.17136583868784935,-1.185913,-0.563599,0.029366250669190002,0.8130640391194288,13.221462634184,0.27035524999999994,-0.7882695,-0.3994763715828887,-0.6021655064145675,-0.2307008,0.09312466422683091,-0.362427,-0.052002,0.008672203087360001,0.24878718256373256,1.23790124416,0.10821525000000004,-0.25170899999999996,0.537431788045638,-0.7666072805942465,-10.9405513,5.370569029050581,-20.935052,-0.671386,28.843011695797305,12.18764433529831,2970.7734888745804,7.675168,-10.040282999999999,-0.2600234663156942,-0.7376949787420868,21.096800100000003,12.072813819738903,0.854492,43.39598,145.75283352607863,24.306949787775483,11816.55615970877,17.837520499999997,22.430415,0.03871490469768867,-1.017313616189413,-28.47594815,43.194014551025596,-68.0542,81.90916,1865.7228930342112,51.73589195206456,53532.05032151398,40.51207925,-46.17309,1.349070671238872,0.5839100482943684
0.332153,-0.724976,-0.422119,27.77099,-30.2124,68.17628,walking_abha_new,0.47308954999999997,0.09981294694901809,0.332153,0.65332,0.009962624378647499,0.48350423648386986,4.675526933956999,0.17895575000000008,0.463623,0.238143870118099,-1.2813986142327232,-0.8528016500000002,0.14121172683324676,-1.185913,-0.61731,0.0199407517952275,0.8644139089799228,14.944228120759002,0.2017215000000001,-0.8386235,-0.5504341756999424,-0.2512055902571708,-0.20759279999999997,0.10787919658099054,-0.422119,-0.052002,0.01163792105496,0.2339501905679925,1.094653833336,0.14541625000000002,-0.2130735,-0.3638493884153664,-0.6695249307214035,3.5675057999999993,22.22531794466433,-20.935052,39.18458,493.9647577414183,22.509816866746206,10133.83710748904,43.380727500000006,-7.812499,0.5338970900760671,-1.425337150893341,8.401489000000002,30.15078020665301,-49.25536,50.84228,909.069547069899,31.2994339323736,19593.091289740398,42.663582000000005,9.490965000000001,-0.5157558622966768,-0.8339005742357091,49.65819785000001,64.7450603266628,-64.7583,125.85448,4191.922836703205,81.595707303834,133157.18900825898,113.70846974999999,72.2046,-0.5307375170764623,-1.2317729384736829
0.665039,-0.797486,-0.313232,-3.356933,-3.051757,27.40478,walking_abha_new,0.5413206999999999,0.12307406426339385,0.264648,0.694336,0.015147225294309999,0.5551354118976738,6.163506510855999,0.155182,0.5737915,-0.7618651617968258,-0.44150516527598294,-0.7961244,0.10134033126914478,-1.062378,-0.653442,0.010269862741740004,0.8025483929440642,12.881678460342,0.08535825000000008,-0.7800294999999999,-1.0302294560936052,0.3849185618041546,-0.28811645,0.08798360862028508,-0.422119,-0.067627,0.007741115385847502,0.3012510649714786,1.8150440829290002,0.06866450000000002,-0.301331,0.9657389054798141,0.6971478034726664,7.586670550000001,19.55718397031687,-13.488768,39.18458,382.4834448488192,20.977154594535847,8800.820297661128,37.673944000000006,-1.7395015,0.4872487139645991,-1.4193888990671166,16.03088075,35.589286998054625,-49.25536,60.54686,1266.5973490299,39.03314599991423,30471.72973301241,53.63463025,22.85766,-0.49813569744890746,-1.0739057529181633,72.320547,33.43981309687393,27.40478,125.85448,1118.221099953861,79.67736578434976,126969.65236666141,63.70543249999999,60.180665000000005,0.29093762541851675,-1.5532182900439626
0.679321,-1.012207,-0.168335,9.155274,-30.27343,-99.73144,walking_abha_new,0.6013977500000001,0.1296398486746552,0.264648,0.747681,0.0168064903643875,0.6152119505255486,7.569714881389,0.1323542499999999,0.6500855000000001,-1.2165467787317354,0.6518580732500805,-0.8728334,0.1930097432756699,-1.364258,-0.653442,0.03725276099934,0.8939188470744422,15.981818103098,0.2080685,-0.7916259999999999,-1.1648115702702724,0.313829002365392,-0.2802002,0.052754928632877514,-0.387085,-0.168335,0.00278308249506,0.2851231919278051,1.625904691502,0.04415950000000002,-0.2930295,0.5134974032991739,-0.12563257419007767,-6.213378499999999,7.888273771754392,-19.10401,12.3291,62.22486309814826,10.041460824123675,2016.6187096482101,9.918211750000001,-6.378173,0.614649576325101,-0.05247728983266198,22.317503749999997,25.250855251984227,-30.27343,60.54686,637.6056909566595,33.69980214464061,22713.53329175847,41.38182774999999,21.057125,-0.21599765458119144,-0.9476585261844428,1.0681140999999996,50.166360417223665,-99.73144,52.18505,2516.6637175107853,50.17772997298109,50356.0917048281,66.29942750000001,21.453854,-0.8551300616265558,-0.6741010010103285
0.347656,-0.776612,-0.145142,-14.526364,-23.13232,-74.34084,walking_abha_new,0.5298464,0.15076847514198716,0.315308,0.747681,0.022731133096639995,0.5508796063475213,6.069366813792001,0.3034057499999999,0.54596,-0.016006581145273806,-1.524380910669583,-0.8963930000000001,0.20308820119864177,-1.364258,-0.628906,0.0412448174661,0.9191111074919616,16.895304558302,0.28414925,-0.8958740000000001,-0.6020805297485018,-0.4661021008664288,-0.2097718,0.050750705366132604,-0.296631,-0.145142,0.0025756340951600004,0.215823636727769,0.931596843408,0.0862115,-0.1980595,-0.48182151663993333,-1.1809878001084204,-5.1879877,7.5766734153355655,-19.10401,9.155274,57.40598004265271,9.182657372351644,1686.4239283600798,9.24682375,-3.6315910000000002,0.10971982341850046,-0.6402577356729853,-9.07287275,28.97580514636638,-56.82372,41.99218,839.5972838801924,30.363041741859217,18438.2860763577,31.8603465,-7.965087,0.06568062633928555,-0.8070782470168893,-66.8945209,40.194726434721225,-100.34178,15.502928,1615.6160331620774,78.04161043701376,121809.85919205229,64.26999500000002,-88.01268,0.8975998740513561,-0.8366113277567924
0.384033,-0.671387,-0.207397,6.65283,22.70507,84.89988,walking_abha_new,0.39588635,0.08655917458032683,0.306885,0.620728,0.007492490704027499,0.4052388096176747,3.2843698564070003,0.09442149999999999,0.37085,1.159386887952749,0.3685960338154035,-0.8601562999999999,0.16762356236045695,-1.239868,-0.628906,0.028097658658409998,0.8763369894555975,15.359330381762,0.2506097500000001,-0.871094,-0.4560920161874739,-0.5053845361552001,-0.1526734,0.04152231104406401,-0.22876,-0.05835,0.00172410231444,0.158219055053429,0.50066538764,0.04107724999999998,-0.158142,0.2232505652501791,-0.271948072289633,-9.948729299999998,10.716545180199406,-28.32031,8.544924,114.8443405992551,14.622638451522134,4276.431105678673,16.7541505,-9.552002,-0.06933392683837968,-1.0107668143048807,-1.7364504500000006,33.15183573142366,-56.82372,47.72948,1099.0442123632986,33.19728110144871,22041.189450572074,52.81066,-2.6245114999999997,-0.15331801072413942,-1.1641786036180586,-46.38365650000001,58.95495611273851,-100.34178,84.89988,3475.6868502549232,75.01420159253124,112542.60881129831,86.62412,-68.57300000000001,0.896658307667441,-0.4565674129688353
0.447632,-0.650391,-0.370483,-8.239746,32.95899,73.2422,walking_abha_new,0.40591435000000003,0.07182283354287479,0.306885,0.555054,0.0051585194181275,0.41221957614122356,3.398499579081,0.13125600000000004,0.400696,0.18095168073248108,-1.0816519713045263,-0.8593932999999998,0.15792213133949906,-1.239868,-0.623047,0.024939399566809996,0.8737827210764126,15.269924873033998,0.18673700000000004,-0.8843385,-0.44877117546187983,0.04430821355222392,-0.2343627,0.11477341988722824,-0.418579,-0.05835,0.013172937912609997,0.2609574928295794,1.361976261278,0.18695050000000002,-0.2445065,-0.1307609391176046,-1.3902046508871548,0.6439205499999998,20.06280627333159,-28.32031,30.51757,402.51619556123336,20.07313700535982,8058.616584718913,38.360595,-3.082275,0.09954986585543159,-1.4054550165633002,10.1959216,25.72598027221172,-31.005852,47.72948,661.8260609662267,27.67278226415937,15315.657564791465,45.944209,15.350338,-0.23733297753796612,-1.37100537428495,40.621950500000004,52.03328166786144,-62.80516,88.13476,2707.4624011270053,66.0121599673231,87152.10527102911,84.182725,73.18117000000001,-0.806304524304452,-0.9752598615628605
0.755615,-1.095704,-0.250122,-6.53076,4.638672,19.22608,walking_abha_new,0.5429017,0.1340481040507847,0.313477,0.755615,0.01796889419961,0.5592058208410389,6.254223001250001,0.23556549999999998,0.49481200000000003,0.03593848458776396,-1.3840947470236409,-0.8102845000000001,0.11579785371175927,-1.095704,-0.623047,0.013409142924249998,0.8185170211208195,13.399402277290001,0.13314800000000004,-0.7971195,-0.3887154899090772,-0.015166832667703911,-0.32242420000000005,0.04430808922375236,-0.418579,-0.250122,0.0019632067706599997,0.325454407738319,2.1184114303259998,0.04174825000000004,-0.3087155,-0.7683543138310488,-0.10096900311350288,0.7415764000000002,18.645636611684168,-20.75195,30.51757,347.65976465497704,18.66037781536092,6964.19400424028,33.493041,-7.3852530000000005,0.43602084207025066,-1.4441491736136516,5.42602675,21.043561043877393,-31.005852,35.5835,442.83146140739416,21.731848234770776,9445.464553982194,29.891965499999998,6.103515,-0.26919265812451343,-1.006544623939258,69.726565,17.507306816896623,19.22608,88.13476,306.505791980955,71.89088717410698,103365.99317360361,9.857180000000014,76.23292000000001,-1.7000599677549015,1.8852730339013606
