timestamp,ax,ay,az,gx,gy,gz,activity
1769884916.5670452,0.346924,-0.906860,-0.263062,-0.305176,-0.366211,-0.488281,standing_1
1769884916.587599,0.342163,-0.903198,-0.263672,-0.305176,-0.427246,-0.183105,standing_1
1769884916.6062963,0.348633,-0.910156,-0.262817,0.061035,-0.305176,-0.122070,standing_1
1769884916.626432,0.350586,-0.913208,-0.262207,-0.122070,-0.488281,0.122070,standing_1
1769884916.6459582,0.351318,-0.908325,-0.262451,-0.305176,-0.366211,0.305176,standing_1
1769884916.6675174,0.352661,-0.906250,-0.262207,-0.305176,0.061035,0.244141,standing_1
1769884916.6861205,0.356079,-0.904297,-0.265869,-0.061035,0.183105,-0.183105,standing_1
1769884916.7067807,0.359009,-0.907471,-0.266724,0.061035,-0.366211,-0.244141,standing_1
1769884916.7265844,0.356323,-0.905762,-0.266113,-0.122070,-0.610352,-0.183105,standing_1
1769884916.7464306,0.355469,-0.905884,-0.266480,-0.183105,-0.488281,-0.427246,standing_1
1769884916.7667444,0.357422,-0.907593,-0.267578,-0.061035,-0.366211,-0.915527,standing_1
1769884916.7868533,0.356567,-0.907715,-0.267456,0.000000,-0.671386,-1.220704,standing_1
1769884916.8065453,0.354736,-0.907593,-0.266968,0.000000,-0.976562,-1.281738,standing_1
1769884916.8261955,0.351563,-0.909546,-0.267334,0.000000,-1.037598,-1.403808,standing_1
1769884916.8573883,0.348755,-0.908570,-0.266846,-0.366211,-0.732422,-1.586914,standing_1
1769884916.8666775,0.349732,-0.907227,-0.267212,-0.183105,-0.549316,-1.586914,standing_1
1769884916.8867257,0.351318,-0.912110,-0.265991,-0.183105,-0.732422,-1.586914,standing_1
1769884916.9066958,0.349732,-0.912720,-0.265015,-0.244141,-1.159668,-1.403808,standing_1
1769884916.9268415,0.348022,-0.911133,-0.264893,-0.244141,-1.342773,-1.220704,standing_1
1769884916.9475164,0.344482,-0.907837,-0.261841,-0.305176,-1.159668,-0.854492,standing_1
1769884916.9663904,0.345459,-0.908570,-0.260132,-0.244141,-1.220704,-0.732422,standing_1
1769884916.9862113,0.345947,-0.908814,-0.260132,-0.244141,-1.586914,-0.488281,standing_1
1769884917.006777,0.344727,-0.910400,-0.258911,-0.183105,-1.525878,-0.244141,standing_1
1769884917.0264688,0.344605,-0.911865,-0.257690,-0.244141,-1.098633,0.000000,standing_1
1769884917.0455124,0.345825,-0.911255,-0.257568,-0.305176,-0.671386,0.061035,standing_1
1769884917.0669343,0.346680,-0.911133,-0.257202,-0.183105,-0.549316,0.061035,standing_1
1769884917.0858588,0.344727,-0.910034,-0.259033,-0.122070,-0.427246,0.000000,standing_1
1769884917.1062012,0.344238,-0.907715,-0.260376,-0.061035,-0.061035,0.000000,standing_1
1769884917.1266956,0.345459,-0.907227,-0.261230,-0.061035,0.122070,0.122070,standing_1
1769884917.1464515,0.347412,-0.908447,-0.261597,0.061035,0.000000,0.183105,standing_1
1769884917.1665204,0.350098,-0.908570,-0.261475,0.122070,-0.366211,0.122070,standing_1
