timestamp,ax,ay,az,gx,gy,gz,activity
1769840262.8782976,0.750854,-0.074097,-0.681885,-0.061035,-2.319336,2.075196,pick_place_1
1769840262.8985436,0.749390,-0.074829,-0.680664,-0.122070,-2.014160,2.441407,pick_place_1
1769840262.9188523,0.748657,-0.089722,-0.678223,-0.366211,-2.075196,2.441407,pick_place_1
1769840262.9372993,0.743774,-0.093018,-0.676392,-0.366211,-1.281738,2.807617,pick_place_1
1769840262.9600186,0.750122,-0.083740,-0.678345,-0.549316,0.122070,2.624511,pick_place_1
1769840262.9771974,0.750366,-0.087402,-0.679566,-0.549316,-0.976562,2.197266,pick_place_1
1769840262.996888,0.746826,-0.092163,-0.680298,-0.488281,-1.281738,1.647949,pick_place_1
1769840263.0182617,0.742432,-0.092773,-0.678833,-0.366211,-1.403808,1.403808,pick_place_1
1769840263.0363503,0.743042,-0.092163,-0.682617,-0.366211,-1.586914,0.366211,pick_place_1
1769840263.0589912,0.741455,-0.091187,-0.684204,-0.183105,-1.770019,-0.061035,pick_place_1
1769840263.0742636,0.744019,-0.085571,-0.686768,-0.183105,-1.403808,-0.061035,pick_place_1
1769840263.0970943,0.745850,-0.085205,-0.685791,0.000000,-1.831054,-0.061035,pick_place_1
1769840263.1177754,0.744263,-0.088257,-0.682617,-0.244141,-0.793457,0.488281,pick_place_1
1769840263.1374092,0.743286,-0.082153,-0.683350,-0.305176,0.671386,0.671386,pick_place_1
1769840263.157851,0.753784,-0.078491,-0.683472,-0.671386,0.854492,1.342773,pick_place_1
1769840263.1778796,0.761230,-0.066284,-0.687988,-0.671386,0.000000,2.014160,pick_place_1
1769840263.2005818,0.758911,-0.065918,-0.683228,-0.366211,-1.342773,2.197266,pick_place_1
1769840263.2180293,0.712524,-0.056763,-0.679566,-3.967285,-3.662109,4.394532,pick_place_1
1769840263.236131,0.761597,-0.063721,-0.676270,-2.563476,-7.202148,5.371092,pick_place_1
1769840263.2567923,0.757812,-0.082520,-0.670288,-1.037598,-7.812498,4.760742,pick_place_1
1769840263.2758942,0.737793,-0.091309,-0.674438,-0.549316,-6.958006,5.187988,pick_place_1
1769840263.2975733,0.750610,-0.106567,-0.680054,-0.183105,-7.629394,4.455568,pick_place_1
1769840263.317399,0.746704,-0.115479,-0.685059,0.366211,-8.056642,3.112792,pick_place_1
1769840263.3372202,0.742676,-0.113770,-0.691528,0.915527,-8.056642,1.953124,pick_place_1
1769840263.3592188,0.740234,-0.128906,-0.705444,5.920409,-15.136716,10.070800,pick_place_1
1769840263.3725803,0.664795,-0.106812,-0.716919,6.164550,-11.291500,7.507323,pick_place_1
1769840263.3936453,0.699829,-0.103149,-0.724732,3.967285,-2.868652,5.493162,pick_place_1
1769840263.4206314,0.747437,-0.086914,-0.720947,5.004884,1.464844,2.441407,pick_place_1
1769840263.4398258,0.752442,-0.063477,-0.737915,6.408690,-2.746581,4.089356,pick_place_1
