timestamp,ax,ay,az,gx,gy,gz,activity
1769344828.1136627,-0.210938,-0.961304,-0.532593,10.314941,1.953125,11.352543,jogging
1769344828.137455,-0.184448,-0.961060,-0.541504,8.117676,9.643555,19.165039,jogging
1769344828.1488965,-0.164185,-0.928589,-0.554810,6.591799,14.099125,25.024422,jogging
1769344828.1693606,-0.149536,-0.895386,-0.572754,6.774904,16.662598,28.137215,jogging
1769344828.189958,-0.125854,-0.880615,-0.566040,7.019045,16.967773,30.273445,jogging
1769344828.2098207,-0.109619,-0.890503,-0.521240,6.103518,13.793949,32.348633,jogging
1769344828.2301538,-0.127686,-0.878540,-0.505005,3.173829,13.244633,28.381355,jogging
1769344828.2503364,-0.121582,-0.906372,-0.485596,1.953125,14.709476,29.235847,jogging
1769344828.2671366,-0.129883,-0.907104,-0.472656,-5.554201,17.517090,27.160652,jogging
1769344828.2897468,-0.113159,-0.865845,-0.475098,-7.019045,18.920898,23.376472,jogging
1769344828.3074355,-0.106323,-0.872070,-0.463257,-6.042482,16.662598,21.179199,jogging
1769344828.3262749,-0.123413,-0.866455,-0.458130,-7.934572,15.380863,13.366703,jogging
1769344828.3498545,-0.132568,-0.856323,-0.451050,-5.920412,14.648441,9.277344,jogging
1769344828.367585,-0.143311,-0.865967,-0.436401,-6.042482,15.869144,6.164553,jogging
1769344828.3891225,-0.143555,-0.859985,-0.426636,-6.347658,17.761230,2.807618,jogging
1769344828.4100978,-0.137207,-0.855591,-0.421753,-5.249023,18.615723,-0.976563,jogging
1769344828.4303663,-0.140503,-0.867310,-0.416992,-4.272461,19.348145,-3.479005,jogging
1769344828.4467037,-0.138428,-0.873291,-0.420654,-3.601075,20.446777,-5.004883,jogging
1769344828.4698353,-0.135498,-0.881714,-0.434326,-1.342773,21.240234,-5.615236,jogging
1769344828.486629,-0.135376,-0.887939,-0.442017,-0.854492,21.423340,-4.028320,jogging
1769344828.5096896,-0.132813,-0.880493,-0.445679,-0.427246,20.751953,-2.563477,jogging
1769344828.5289345,-0.136597,-0.879883,-0.450928,0.610352,19.836426,-2.075195,jogging
1769344828.5483346,-0.140381,-0.885620,-0.456543,0.976563,17.700195,-2.807618,jogging
1769344828.5697198,-0.141479,-0.895508,-0.459595,0.976563,13.854984,-3.234864,jogging
1769344828.5900643,-0.125000,-0.893433,-0.472168,0.366211,6.469728,-2.807618,jogging
1769344828.6105094,-0.131348,-0.906860,-0.498779,3.723145,-15.014652,0.366211,jogging
1769344828.6288025,-0.160767,-0.935547,-0.521118,5.065918,-33.142090,4.089355,jogging
1769344828.647746,-0.231201,-0.966797,-0.526245,4.760742,-50.476089,11.230473,jogging
1769344828.6663785,-0.305542,-0.976196,-0.522217,2.136230,-64.453125,21.362305,jogging
1769344828.6906202,-0.383545,-0.976196,-0.517822,0.244141,-72.998047,34.973145,jogging
1769344828.70838,-0.481445,-0.979004,-0.508179,-2.868653,-69.946289,51.940933,jogging
1769344828.7296672,-0.569580,-0.957642,-0.460815,-6.042482,-50.781265,79.101563,jogging
1769344828.7499971,-0.591797,-0.958984,-0.441040,-4.455566,-34.667969,95.520050,jogging
1769344828.769938,-0.570068,-0.965820,-0.430664,-2.929688,-23.803719,109.863312,jogging
1769344828.7897582,-0.557129,-0.958252,-0.420898,-1.525879,-20.324707,123.779327,jogging
1769344828.807762,-0.570435,-0.935303,-0.415283,-0.183106,-18.615723,135.009766,jogging
1769344828.8268116,-0.586304,-0.890015,-0.412964,1.953125,-16.113281,142.150879,jogging
1769344828.8471951,-0.597656,-0.840820,-0.417236,7.751467,-18.066406,145.019531,jogging
