timestamp,ax,ay,az,gx,gy,gz,activity
1771603788.4076731,0.327515,-0.739380,-0.583618,17.028810,-4.577638,4.516602,walking_abha_new
1771603788.4309275,0.308350,-0.666626,-0.558594,5.004884,20.568840,-9.216310,walking_abha_new
1771603788.439207,0.337036,-0.608276,-0.541138,-3.295898,41.687000,-15.624996,walking_abha_new
1771603788.4656687,0.440430,-0.545410,-0.514160,-9.765626,43.701160,-13.610836,walking_abha_new
1771603788.4941852,0.483398,-0.528687,-0.485474,-6.774902,26.672360,-14.709470,walking_abha_new
1771603788.5080483,0.470825,-0.569580,-0.458008,-3.417968,11.108396,-11.901852,walking_abha_new
1771603788.5500782,0.461304,-0.631104,-0.437622,-3.417968,6.652830,-4.821778,walking_abha_new
1771603788.5500782,0.481812,-0.683716,-0.423584,-4.821778,6.835936,3.173828,walking_abha_new
1771603788.5582056,0.495239,-0.689697,-0.416504,-3.845214,6.835936,7.019042,walking_abha_new
1771603788.6160548,0.512085,-0.672486,-0.412720,-3.112792,6.164550,7.873534,walking_abha_new
1771603788.6160548,0.554444,-0.708008,-0.417969,-1.098633,1.281738,7.080076,walking_abha_new
1771603788.6331856,0.580811,-0.792236,-0.415527,-0.366211,-4.211426,4.394532,walking_abha_new
1771603788.653424,0.580078,-0.882812,-0.384522,-1.770019,-4.699708,1.159668,walking_abha_new
1771603788.6726177,0.558594,-0.898071,-0.347778,-1.464844,7.324218,-4.028321,walking_abha_new
1771603788.69159,0.594849,-1.034790,-0.345581,-1.098633,20.507810,-0.244141,walking_abha_new
1771603788.7104921,0.616455,-1.150024,-0.379639,-3.845214,32.287600,2.563476,walking_abha_new
1771603788.7303145,0.583862,-1.038452,-0.407837,-7.507323,39.611820,-8.422854,walking_abha_new
1771603788.755061,0.508301,-0.829956,-0.361816,-10.620116,43.579090,-23.498530,walking_abha_new
1771603788.7709358,0.462891,-0.738770,-0.298706,-8.483890,45.593250,-40.100100,walking_abha_new
1771603788.7930565,0.499024,-0.877075,-0.270386,-4.638672,52.062980,-45.959460,walking_abha_new
1771603788.8140512,0.602539,-0.918335,-0.280762,-6.591796,43.395980,-46.020500,walking_abha_new
1771603788.8335586,0.647583,-0.926270,-0.276978,-5.126952,23.315424,-47.668440,walking_abha_new
1771603788.8515146,0.577637,-0.948120,-0.254150,-8.300784,7.141112,-40.954580,walking_abha_new
1771603788.8734999,0.506958,-0.874146,-0.289795,-9.765626,13.305660,-42.114250,walking_abha_new
1771603788.897151,0.471314,-0.761353,-0.332398,-10.314940,21.972650,-46.325680,walking_abha_new
1771603788.9133174,0.451294,-0.653076,-0.362427,-8.972170,28.747552,-51.147450,walking_abha_new
1771603788.9315655,0.450684,-0.578247,-0.356812,-4.821778,28.198240,-61.584460,walking_abha_new
1771603788.9596183,0.453125,-0.563599,-0.331177,-0.671386,22.888180,-68.054200,walking_abha_new
1771603788.974567,0.450806,-0.583984,-0.303223,-5.859374,23.742670,-65.429700,walking_abha_new
1771603788.992129,0.466675,-0.581543,-0.267822,-11.535644,18.859868,-64.514160,walking_abha_new
1771603789.0123422,0.445923,-0.617310,-0.249268,-7.629394,6.713866,-64.758300,walking_abha_new
1771603789.0312963,0.385986,-0.688721,-0.224365,-7.995604,5.126952,-57.189930,walking_abha_new
1771603789.0522127,0.352783,-0.708740,-0.213745,-14.343260,0.854492,-48.828120,walking_abha_new
1771603789.0705345,0.351685,-0.736938,-0.212402,-15.319820,5.126952,-37.780760,walking_abha_new
1771603789.0854623,0.362549,-0.815186,-0.194214,-16.113284,12.268064,-22.583000,walking_abha_new
1771603789.1122572,0.393311,-0.884644,-0.157105,-19.104010,20.141600,-3.356933,walking_abha_new
1771603789.1336012,0.380859,-0.885742,-0.110474,-20.935052,29.052730,16.967780,walking_abha_new
1771603789.1530266,0.392822,-0.913208,-0.082275,-20.019532,37.231450,38.208020,walking_abha_new
1771603789.1722095,0.479736,-1.070923,-0.062622,-14.953610,37.963880,61.706540,walking_abha_new
1771603789.1889493,0.561646,-1.185913,-0.052002,-10.437010,35.888680,81.909160,walking_abha_new
1771603789.217922,0.527344,-1.062378,-0.067627,-9.277344,40.283200,100.219700,walking_abha_new
1771603789.2325733,0.496826,-0.779175,-0.098999,-4.638672,50.842280,122.741680,walking_abha_new
1771603789.2511969,0.516113,-0.709595,-0.183472,5.432128,45.654280,125.854480,walking_abha_new
1771603789.272282,0.577881,-0.796753,-0.240234,19.531250,23.132320,117.004380,walking_abha_new
1771603789.2927427,0.629150,-0.934204,-0.238281,30.029290,-2.563476,113.220200,walking_abha_new
1771603789.3066335,0.604492,-0.948242,-0.264282,35.461430,-18.066410,105.590800,walking_abha_new
1771603789.3273911,0.653320,-0.940064,-0.304566,37.292480,-33.813480,105.529760,walking_abha_new
1771603789.3534615,0.569702,-0.862061,-0.368530,39.184580,-48.339840,94.299300,walking_abha_new
1771603789.3724635,0.447510,-0.791260,-0.405274,37.414560,-49.255360,76.232920,walking_abha_new
1771603789.3920808,0.332153,-0.724976,-0.422119,27.770990,-30.212400,68.176280,walking_abha_new
1771603789.4129019,0.264648,-0.653442,-0.387085,12.329100,22.583000,52.185050,walking_abha_new
1771603789.434862,0.332275,-0.686524,-0.331787,-0.122070,50.354000,49.804680,walking_abha_new
1771603789.480893,0.421509,-0.701904,-0.292236,-8.422854,60.546860,45.410140,walking_abha_new
1771603789.480893,0.518066,-0.729370,-0.291992,-12.207030,59.326160,40.832510,walking_abha_new
1771603789.4912028,0.590210,-0.764160,-0.294190,-13.488768,53.100580,39.978040,walking_abha_new
1771603789.5145655,0.635132,-0.789062,-0.298096,-13.488768,45.104970,42.175280,walking_abha_new
1771603789.5354946,0.685547,-0.780884,-0.309937,-12.451170,32.714850,43.518060,walking_abha_new
1771603789.5559123,0.694336,-0.733643,-0.325073,-9.521484,17.456060,40.710440,walking_abha_new
1771603789.5769985,0.665161,-0.737305,-0.325317,-5.737304,4.821778,35.522460,walking_abha_new
1771603789.5939028,0.665039,-0.797486,-0.313232,-3.356933,-3.051757,27.404780,walking_abha_new
1771603789.618605,0.703613,-0.921875,-0.283936,-3.417968,-7.812498,15.502928,walking_abha_new
1771603789.6347702,0.718018,-1.026368,-0.274780,-3.051757,-8.117676,4.089356,walking_abha_new
1771603789.6605246,0.747681,-1.220337,-0.281250,-2.014160,-6.225584,-4.150392,walking_abha_new
1771603789.6703012,0.744263,-1.364258,-0.293823,-7.019042,2.868652,-9.216310,walking_abha_new
1771603789.6886742,0.676148,-1.203858,-0.296631,-15.930172,19.165040,-20.507810,walking_abha_new
1771603789.709877,0.570190,-0.907715,-0.242065,-19.104010,34.240730,-39.001470,walking_abha_new
